date,asset,open,high,low,close,adj_close,volume,source,asset_class,description
2024-03-08,SPY,73.048678,74.266214,69.932029,71.117374,71.118648,13588615,sample,ETF,US equity market
2024-03-11,SPY,70.981531,73.085294,69.676673,71.766014,71.767305,10845911,sample,ETF,US equity market
2024-03-12,SPY,72.073238,72.527601,70.437677,70.884545,70.885825,5243561,sample,ETF,US equity market
2024-03-13,SPY,70.968411,75.321722,69.310788,73.602573,73.603906,13149689,sample,ETF,US equity market
2024-03-14,SPY,73.576343,75.728909,72.862941,75.001687,75.003051,10207721,sample,ETF,US equity market
2024-03-15,SPY,74.905145,75.772427,73.662236,74.525117,74.526478,9437121,sample,ETF,US equity market
2024-03-18,SPY,74.833924,75.048316,74.151772,74.364821,74.366184,10125168,sample,ETF,US equity market
2024-03-19,SPY,74.597658,75.938353,70.860503,72.15734,72.158667,8510516,sample,ETF,US equity market
2024-03-20,SPY,71.802611,72.194363,71.001916,71.391425,71.392743,7949743,sample,ETF,US equity market
2024-03-21,SPY,71.317513,72.995694,68.329225,69.975835,69.977131,3693061,sample,ETF,US equity market
2024-03-22,SPY,70.004461,72.260659,69.19867,71.438363,71.439691,10507039,sample,ETF,US equity market
2024-03-25,SPY,71.627354,72.43403,71.014705,71.819736,71.821075,8603054,sample,ETF,US equity market
2024-03-26,SPY,72.156474,74.231659,65.507526,67.447277,67.448538,6573245,sample,ETF,US equity market
2024-03-27,SPY,67.878964,68.427448,67.252044,67.799889,67.801161,12391708,sample,ETF,US equity market
2024-03-28,SPY,67.404047,68.055331,66.435276,67.083462,67.084724,4777210,sample,ETF,US equity market
2024-03-29,SPY,67.226327,70.977573,57.000246,60.368843,60.369982,13599492,sample,ETF,US equity market
2024-04-01,SPY,60.01985,61.347055,56.741212,58.02429,58.025389,11575845,sample,ETF,US equity market
2024-04-02,SPY,58.210703,60.836682,56.905887,59.502901,59.504031,10999226,sample,ETF,US equity market
2024-04-03,SPY,59.503318,67.797589,57.006852,65.06767,65.068909,10620092,sample,ETF,US equity market
2024-04-04,SPY,65.309311,66.599635,62.097208,63.348797,63.350006,10853892,sample,ETF,US equity market
2024-04-05,SPY,62.844647,63.877869,61.532364,62.560921,62.562118,5532813,sample,ETF,US equity market
2024-04-08,SPY,63.023808,63.390018,61.637734,61.997983,61.999173,7930997,sample,ETF,US equity market
2024-04-09,SPY,61.365561,63.818469,60.465975,62.896441,62.897651,3776273,sample,ETF,US equity market
2024-04-10,SPY,63.785143,64.585501,60.912965,61.686996,61.688185,7317553,sample,ETF,US equity market
2024-04-11,SPY,61.805782,62.570227,59.8307,60.579985,60.581155,4251973,sample,ETF,US equity market
2024-04-12,SPY,60.716074,60.825783,60.493752,60.603257,60.60443,5493450,sample,ETF,US equity market
2024-04-15,SPY,61.387862,65.545436,49.908527,53.534202,53.535241,8483907,sample,ETF,US equity market
2024-04-16,SPY,53.29415,56.040487,52.502401,55.220125,55.221198,4135084,sample,ETF,US equity market
2024-04-17,SPY,55.453456,58.311202,54.451033,57.275837,57.276953,5827924,sample,ETF,US equity market
2024-04-18,SPY,57.367092,58.68319,56.869065,58.178122,58.179258,6016044,sample,ETF,US equity market
2024-04-19,SPY,57.777261,62.134731,56.486045,60.776488,60.777677,7431150,sample,ETF,US equity market
2024-04-22,SPY,60.674819,62.4941,60.013414,61.820209,61.82142,5715312,sample,ETF,US equity market
2024-04-23,SPY,61.910307,63.374007,58.449328,59.864665,59.86584,9297738,sample,ETF,US equity market
2024-04-24,SPY,60.049198,61.532099,56.978227,58.420918,58.422066,6037872,sample,ETF,US equity market
2024-04-25,SPY,57.604289,59.605264,53.794442,55.730322,55.731419,7788518,sample,ETF,US equity market
2024-04-26,SPY,55.767214,57.090702,52.878266,54.163698,54.164766,7115858,sample,ETF,US equity market
2024-04-29,SPY,54.72879,56.342759,50.117215,51.640097,51.641116,8876912,sample,ETF,US equity market
2024-04-30,SPY,51.107075,51.608154,50.37271,50.871479,50.872484,6725404,sample,ETF,US equity market
2024-05-01,SPY,51.322408,51.855553,50.048692,50.574064,50.575065,4535791,sample,ETF,US equity market
2024-05-02,SPY,50.697414,51.936368,47.991183,49.193381,49.194356,8532017,sample,ETF,US equity market
2024-05-03,SPY,48.893998,50.008191,46.123562,47.199133,47.200069,11412508,sample,ETF,US equity market
2024-05-06,SPY,47.296876,47.785097,46.47874,46.96352,46.964453,5742477,sample,ETF,US equity market
2024-05-07,SPY,47.056111,48.955233,46.236237,48.116877,48.117833,7910635,sample,ETF,US equity market
2024-05-08,SPY,47.762631,48.526852,47.52451,48.286121,48.287081,9664223,sample,ETF,US equity market
2024-05-09,SPY,48.568302,48.805054,47.688955,47.922558,47.923513,5753776,sample,ETF,US equity market
2024-05-10,SPY,47.683959,48.347965,46.368607,47.023415,47.024352,8350013,sample,ETF,US equity market
2024-05-13,SPY,47.087555,47.568188,46.742713,47.222358,47.2233,5569136,sample,ETF,US equity market
2024-05-14,SPY,47.375403,49.025519,46.718905,48.355441,48.356405,10710677,sample,ETF,US equity market
2024-05-15,SPY,48.198674,50.75603,46.875406,49.399786,49.400772,7640942,sample,ETF,US equity market
2024-05-16,SPY,49.187443,50.593188,48.477646,49.873491,49.874487,16805812,sample,ETF,US equity market
2024-05-17,SPY,49.60839,51.62,48.923941,50.917489,50.918507,7278347,sample,ETF,US equity market
2024-05-20,SPY,50.925063,52.857756,49.999065,51.91378,51.914817,5881937,sample,ETF,US equity market
2024-05-21,SPY,52.018772,52.595266,50.18751,50.749942,50.750957,8520443,sample,ETF,US equity market
2024-05-22,SPY,50.438822,51.34855,48.575176,49.467383,49.468372,6243336,sample,ETF,US equity market
2024-05-23,SPY,49.838736,50.158521,49.056521,49.373319,49.374307,10765685,sample,ETF,US equity market
2024-05-24,SPY,48.94932,56.115578,46.909242,53.870403,53.87148,4217583,sample,ETF,US equity market
2024-05-27,SPY,54.120736,54.457091,53.412058,53.746085,53.74716,5183094,sample,ETF,US equity market
2024-05-28,SPY,54.288518,55.018953,52.663474,53.381708,53.382776,11887011,sample,ETF,US equity market
2024-05-29,SPY,52.990733,54.140276,52.735595,53.880852,53.881929,9088819,sample,ETF,US equity market
2024-05-30,SPY,53.920051,55.746553,53.132319,54.943864,54.944962,7386097,sample,ETF,US equity market
2024-05-31,SPY,55.608035,60.100279,53.963237,58.373677,58.374844,5320456,sample,ETF,US equity market
2024-06-03,SPY,58.408951,59.719613,55.734646,57.014007,57.015146,5784708,sample,ETF,US equity market
2024-06-04,SPY,57.687268,58.952954,53.428107,54.626641,54.627732,8674513,sample,ETF,US equity market
2024-06-05,SPY,54.594264,55.844115,53.753193,54.996842,54.99794,3995818,sample,ETF,US equity market
2024-06-06,SPY,55.203297,56.364225,52.41933,53.545393,53.546461,5168062,sample,ETF,US equity market
2024-06-07,SPY,53.571543,54.619144,51.221855,52.243485,52.244527,8320536,sample,ETF,US equity market
2024-06-10,SPY,51.749934,52.357504,50.882783,51.487269,51.488295,7932302,sample,ETF,US equity market
2024-06-11,SPY,50.972394,51.591146,50.916099,51.534231,51.535257,6899281,sample,ETF,US equity market
2024-06-12,SPY,51.400376,53.001257,50.807772,52.397161,52.398203,4233686,sample,ETF,US equity market
2024-06-13,SPY,52.403707,53.031478,50.99412,51.612411,51.613437,6537249,sample,ETF,US equity market
2024-06-14,SPY,51.588568,54.897056,50.309651,53.569042,53.570105,12685880,sample,ETF,US equity market
2024-06-17,SPY,53.750416,54.300927,53.396419,53.945644,53.946714,5365165,sample,ETF,US equity market
2024-06-18,SPY,53.81572,55.120079,50.842986,52.105903,52.106935,4442824,sample,ETF,US equity market
2024-06-19,SPY,52.006477,52.973024,51.658646,52.621082,52.622123,14650231,sample,ETF,US equity market
2024-06-20,SPY,52.639775,53.32823,51.722941,52.40837,52.409406,13351040,sample,ETF,US equity market
2024-06-21,SPY,52.538766,53.452899,51.986404,52.896773,52.897817,10759523,sample,ETF,US equity market
2024-06-24,SPY,52.662235,53.446067,52.244951,53.025902,53.026947,9845315,sample,ETF,US equity market
2024-06-25,SPY,53.142194,54.625591,49.678461,51.104992,51.105998,6174149,sample,ETF,US equity market
2024-06-26,SPY,51.525078,52.805424,48.077606,49.302729,49.303698,7530666,sample,ETF,US equity market
2024-06-27,SPY,49.189004,51.082377,48.263211,50.138709,50.139692,5036576,sample,ETF,US equity market
2024-06-28,SPY,50.092353,50.981242,47.686681,48.548169,48.549119,6860756,sample,ETF,US equity market
2024-07-01,SPY,48.673816,52.200262,46.876193,50.341064,50.342048,11761438,sample,ETF,US equity market
2024-07-02,SPY,50.334354,51.728112,48.239081,49.612861,49.613829,3851832,sample,ETF,US equity market
2024-07-03,SPY,49.415895,49.974114,48.607025,49.16238,49.163338,3893035,sample,ETF,US equity market
2024-07-04,SPY,49.334817,50.966662,48.528951,50.147521,50.148496,3463897,sample,ETF,US equity market
2024-07-05,SPY,50.331981,51.39226,47.270485,48.287699,48.288636,9041630,sample,ETF,US equity market
2024-07-08,SPY,47.981907,49.457238,47.448429,48.913402,48.914349,5310218,sample,ETF,US equity market
2024-07-09,SPY,48.751498,48.918427,48.576706,48.743607,48.744548,12263383,sample,ETF,US equity market
2024-07-10,SPY,48.707503,50.515305,48.117634,49.910862,49.911824,7056247,sample,ETF,US equity market
2024-07-11,SPY,49.869372,50.371667,48.418047,48.910685,48.911626,2217183,sample,ETF,US equity market
2024-07-12,SPY,49.246137,50.266977,46.349386,47.330516,47.331424,10915009,sample,ETF,US equity market
2024-07-15,SPY,47.644803,48.923258,47.067458,48.337519,48.338443,5095161,sample,ETF,US equity market
2024-07-16,SPY,48.259264,50.50473,47.442502,49.66419,49.665138,10529089,sample,ETF,US equity market
2024-07-17,SPY,49.556015,49.869791,49.438083,49.751395,49.752341,6087712,sample,ETF,US equity market
2024-07-18,SPY,49.612778,51.694258,48.920193,50.98255,50.983518,4102072,sample,ETF,US equity market
2024-07-19,SPY,50.752748,52.058247,50.395845,51.69472,51.695698,11702261,sample,ETF,US equity market
2024-07-22,SPY,51.670362,51.76597,51.62664,51.722203,51.723179,6549157,sample,ETF,US equity market
2024-07-23,SPY,51.647701,52.395045,49.845118,50.576968,50.57792,5896602,sample,ETF,US equity market
2024-07-24,SPY,50.394379,51.470429,49.983962,51.054635,51.055592,7358637,sample,ETF,US equity market
2024-07-25,SPY,50.879834,51.586008,49.269864,49.963318,49.964252,2871144,sample,ETF,US equity market
2024-07-26,SPY,50.106086,50.55887,49.249414,49.698514,49.69944,5799351,sample,ETF,US equity market
2024-07-29,SPY,49.384291,50.273895,47.504556,48.375997,48.376895,8147991,sample,ETF,US equity market
2024-07-30,SPY,48.135805,48.976544,46.047503,46.866064,46.866932,4928982,sample,ETF,US equity market
2024-07-31,SPY,46.627397,47.678991,46.210202,47.25617,47.257042,7144529,sample,ETF,US equity market
2024-08-01,SPY,47.381973,48.94485,46.701033,48.251414,48.252302,4119318,sample,ETF,US equity market
2024-08-02,SPY,48.350391,48.71242,47.935534,48.297165,48.29805,10521860,sample,ETF,US equity market
2024-08-05,SPY,48.257569,50.450284,47.450701,49.620626,49.621532,8143412,sample,ETF,US equity market
2024-08-06,SPY,49.844679,50.55345,49.331361,50.03814,50.03905,4591180,sample,ETF,US equity market
2024-08-07,SPY,49.917968,50.985105,49.529945,50.591844,50.59276,6488379,sample,ETF,US equity market
2024-08-08,SPY,50.413103,50.793421,49.641557,50.018901,50.019804,6442008,sample,ETF,US equity market
2024-08-09,SPY,49.901107,50.2359,49.407172,49.740891,49.741785,10769677,sample,ETF,US equity market
2024-08-12,SPY,50.022432,50.916127,49.335265,50.226162,50.22706,11553676,sample,ETF,US equity market
2024-08-13,SPY,50.137766,50.719895,48.917298,49.491929,49.492811,13781837,sample,ETF,US equity market
2024-08-14,SPY,49.606655,50.10878,49.19008,49.691492,49.692373,3229117,sample,ETF,US equity market
2024-08-15,SPY,49.744338,50.147411,48.533111,48.929582,48.930446,6625958,sample,ETF,US equity market
2024-08-16,SPY,49.048877,49.343575,48.390385,48.682885,48.683741,9805723,sample,ETF,US equity market
2024-08-19,SPY,48.736617,49.489894,47.039641,47.778104,47.77894,4139360,sample,ETF,US equity market
2024-08-20,SPY,47.724045,47.945587,47.14732,47.367206,47.368031,6347979,sample,ETF,US equity market
2024-08-21,SPY,47.324277,47.694363,47.157882,47.527253,47.528077,3851040,sample,ETF,US equity market
2024-08-22,SPY,47.523622,48.763192,46.987211,48.218933,48.219765,3758728,sample,ETF,US equity market
2024-08-23,SPY,48.27993,49.278958,47.922443,48.916755,48.917595,8042428,sample,ETF,US equity market
2024-08-26,SPY,49.075539,49.639899,47.495961,48.04851,48.049331,4656329,sample,ETF,US equity market
2024-08-27,SPY,47.980965,48.528621,47.735366,48.281483,48.282304,6306575,sample,ETF,US equity market
2024-08-28,SPY,48.643961,49.08482,47.896102,48.334153,48.334971,9530552,sample,ETF,US equity market
2024-08-29,SPY,48.491418,49.223401,47.927284,48.657337,48.658156,5810089,sample,ETF,US equity market
2024-08-30,SPY,48.531077,50.91015,47.650153,50.002518,50.003354,5564628,sample,ETF,US equity market
2024-09-02,SPY,49.811692,51.355773,49.364004,50.898319,50.899166,4640449,sample,ETF,US equity market
2024-09-03,SPY,50.734573,51.522191,48.873595,49.644287,49.645109,6329880,sample,ETF,US equity market
2024-09-04,SPY,49.640169,49.913614,48.991725,49.263093,49.263904,6042646,sample,ETF,US equity market
2024-09-05,SPY,49.736222,50.050184,49.445962,49.759786,49.7606,4415950,sample,ETF,US equity market
2024-09-06,SPY,49.947925,51.112226,49.371654,50.529248,50.53007,3606660,sample,ETF,US equity market
2024-09-09,SPY,50.539652,51.935665,49.916619,51.303219,51.304048,3199718,sample,ETF,US equity market
2024-09-10,SPY,51.570438,55.442898,50.216148,54.024172,54.02504,12640954,sample,ETF,US equity market
2024-09-11,SPY,53.883125,54.645129,52.972672,53.732547,53.733405,3778406,sample,ETF,US equity market
2024-09-12,SPY,53.874025,53.980349,53.566339,53.672266,53.673118,6012022,sample,ETF,US equity market
2024-09-13,SPY,54.0418,54.734391,52.263596,52.942094,52.942928,4736555,sample,ETF,US equity market
2024-09-16,SPY,53.120028,53.517734,52.019995,52.412404,52.413224,5985249,sample,ETF,US equity market
2024-09-17,SPY,52.606182,55.240741,51.579516,54.183296,54.184139,7615533,sample,ETF,US equity market
2024-09-18,SPY,54.222696,54.883439,52.624146,53.27332,53.274143,10941172,sample,ETF,US equity market
2024-09-19,SPY,53.278232,54.252217,50.305829,51.2426,51.243387,4806868,sample,ETF,US equity market
2024-09-20,SPY,51.28146,51.934695,49.941261,50.585632,50.586403,11494123,sample,ETF,US equity market
2024-09-23,SPY,50.507396,51.602719,48.429566,49.503109,49.503858,5866382,sample,ETF,US equity market
2024-09-24,SPY,49.552275,55.808458,47.436009,53.522627,53.523431,8608906,sample,ETF,US equity market
2024-09-25,SPY,53.049365,53.48016,52.62845,53.059168,53.059959,8958198,sample,ETF,US equity market
2024-09-26,SPY,53.049231,53.341841,52.722815,53.015237,53.016022,11738559,sample,ETF,US equity market
2024-09-27,SPY,52.79438,56.078763,51.853322,55.096666,55.097475,3544395,sample,ETF,US equity market
2024-09-30,SPY,55.098638,57.777898,53.892863,56.540568,56.541392,6515155,sample,ETF,US equity market
2024-10-01,SPY,56.448107,61.992653,54.665061,60.09443,60.095299,5445748,sample,ETF,US equity market
2024-10-02,SPY,59.937517,60.825393,58.293274,59.169778,59.170626,9786574,sample,ETF,US equity market
2024-10-03,SPY,59.189984,60.074882,57.111968,57.978758,57.979583,5758703,sample,ETF,US equity market
2024-10-04,SPY,57.806755,61.363048,56.440549,59.946277,59.947123,4869590,sample,ETF,US equity market
2024-10-07,SPY,60.021554,61.125165,59.544463,60.643132,60.643981,12020585,sample,ETF,US equity market
2024-10-08,SPY,60.675324,72.311762,57.254489,68.452457,68.453407,7031847,sample,ETF,US equity market
2024-10-09,SPY,68.084933,69.563509,64.961262,66.40332,66.404233,19359794,sample,ETF,US equity market
2024-10-10,SPY,66.697038,68.738191,60.80336,62.72289,62.723745,11303870,sample,ETF,US equity market
2024-10-11,SPY,62.734873,65.506043,55.025588,57.568547,57.569324,7418865,sample,ETF,US equity market
2024-10-14,SPY,57.775329,62.111761,46.464623,50.23511,50.235782,5800047,sample,ETF,US equity market
2024-10-15,SPY,50.315359,55.873379,47.751328,53.164175,53.16488,10231486,sample,ETF,US equity market
2024-10-16,SPY,53.641716,55.42967,48.051587,49.708439,49.709092,8898646,sample,ETF,US equity market
2024-10-17,SPY,50.15625,51.487434,49.494569,50.817037,50.817697,3164939,sample,ETF,US equity market
2024-10-18,SPY,51.087485,53.282429,49.782182,51.954962,51.955631,5097260,sample,ETF,US equity market
2024-10-21,SPY,51.611936,53.601467,47.234264,49.128047,49.128674,10316133,sample,ETF,US equity market
2024-10-22,SPY,49.538335,50.786016,48.734022,49.97462,49.97525,5796843,sample,ETF,US equity market
2024-10-23,SPY,49.934741,53.319125,48.868071,52.20398,52.204632,12557827,sample,ETF,US equity market
2024-10-24,SPY,51.82209,53.839075,47.730133,49.663086,49.6637,3690195,sample,ETF,US equity market
2024-10-25,SPY,49.222772,51.4089,46.889103,49.068373,49.068973,5582812,sample,ETF,US equity market
2024-10-28,SPY,49.113632,51.220641,48.348797,50.435226,50.435836,5835226,sample,ETF,US equity market
2024-10-29,SPY,50.405914,58.329444,47.029701,54.66777,54.668424,4632378,sample,ETF,US equity market
2024-10-30,SPY,54.843156,56.462039,51.837245,53.41394,53.414572,3961447,sample,ETF,US equity market
2024-10-31,SPY,53.131525,58.175233,51.209192,56.143909,56.144566,8365350,sample,ETF,US equity market
2024-11-01,SPY,56.000604,61.860196,53.443082,59.158456,59.15914,6556545,sample,ETF,US equity market
